No.,Ticker,Company,Combined_Score,Market Cap_dr,Forward P/E_dr,P/B_dr,P/Free Cash Flow_dr,EPS growth this year_dr,EPS growth next year_dr,Dividend Yield_dr,Return on Assets_dr,Total Debt/Equity_dr,Institutional Ownership_dr,Float Short_dr,Performance (Month)_dr,Performance (Quarter)_dr,Average Volume_dr,Beta_dr,Market Cap,Forward P/E,P/B,P/Free Cash Flow,EPS growth this year,EPS growth next year,Dividend Yield,Return on Assets,Total Debt/Equity,Institutional Ownership,Float Short,Performance (Month),Performance (Quarter),Average Volume,Beta,Sector,Industry,Country,P/E,Price,Change,Volume,PEG,P/S,P/Cash,EPS growth past 5 years,EPS growth next 5 years,Sales growth past 5 years,Return on Equity,Return on Investment,Current Ratio,Quick Ratio,LT Debt/Equity,Gross Margin,Operating Margin,Profit Margin,Earnings Date,Shares Outstanding,Shares Float,Insider Ownership,Insider Transactions,Institutional Transactions,Short Ratio,Performance (Week),Performance (Half Year),Performance (Year),Performance (YTD),Volatility (Week),Volatility (Month),Analyst Recom,Relative Volume,Average True Range,20-Day Simple Moving Average,50-Day Simple Moving Average,200-Day Simple Moving Average,52-Week High,52-Week Low,Relative Strength Index (14),Change from Open,Gap,Market Cap_Rank,Forward P/E_Rank,P/B_Rank,P/Free Cash Flow_Rank,EPS growth this year_Rank,EPS growth next year_Rank,Dividend Yield_Rank,Return on Assets_Rank,Total Debt/Equity_Rank,Institutional Ownership_Rank,Float Short_Rank,Performance (Month)_Rank,Performance (Quarter)_Rank,Average Volume_Rank,Beta_Rank,Combined_Rank
33,PSX,Phillips 66,126,7,2,4,2,1,20,3,3,8,16,13,13,11,7,16,43906.51,7.03,1.52,6.43,683.9,-10.08,4.43,15.9,0.58,73.5,2.15,-11.19,-6.48,3324.28,1.38,Energy,Oil & Gas Refining & Marketing,USA,4.13,94.72,-0.35%,10254865,0.14,0.26,7.16,38.30%,30.30%,10.60%,42.40%,19.90%,1.4,1.2,0.56,11.80%,5.60%,6.50%,1/31/2023 8:30,471.86,461.58,0.20%,0.72%,-1.74%,299.00%,-6.42%,15.70%,23.82%,-8.99%,3.67%,3.18%,2.3,3.08,0.039273649,-6.26%,-7.83%,-1.76%,-16.57%,27.97%,38.6,-0.91%,0.57%,173,41,83,42,1,490,63,67,188,394,321,311,266,165,392,2997
35,PHM,"PulteGroup, Inc.",126,17,3,3,9,4,20,13,2,4,5,17,4,1,9,15,12729.42,7.79,1.41,30.92,48.3,-4.39,1.15,18.6,0.3,94.3,3.27,-2.33,19.62,2424.59,1.33,Consumer Cyclical,Residential Construction,USA,4.95,55.42,-0.96%,8678827,0.54,0.78,12.09,40.60%,9.20%,13.60%,32.30%,22.60%,,,0.23,0.298,21.20%,16.00%,1/31/2023 8:30,227.12,223.34,0.77%,-2.78%,-1.03%,302.00%,3.65%,42.61%,18.90%,21.72%,3.47%,2.71%,2.2,3.58,0.029050884,1.97%,3.39%,23.43%,-8.98%,58.20%,55.06,-0.96%,0.00%,419,57,71,208,91,483,324,46,93,105,412,98,19,220,377,3023
37,CB,Chubb Limited,127,4,4,4,3,17,11,11,15,4,8,1,14,16,11,4,77714.41,9.29,1.53,7.88,-34.9,10.48,1.78,2.7,0.3,90.5,0.44,-12.28,-13.85,1781.04,0.67,Financial,Insurance - Property & Casualty,Switzerland,14.93,186.8,-2.64%,4798582,1.05,1.8,38.63,11.60%,14.19%,6.00%,10.30%,9.00%,,,0.29,,16.70%,12.30%,1/31/2023 16:30,415.25,413.66,0.30%,-8.41%,-0.56%,103.00%,-5.85%,-2.79%,-11.46%,-15.32%,3.47%,2.02%,2.3,2.69,0.026927195,-8.60%,-12.84%,-7.96%,-19.26%,7.49%,26.48,-4.37%,1.81%,99,91,86,57,417,276,254,363,90,182,2,336,393,277,95,3018
39,PGR,The Progressive Corporation,127,4,12,13,4,19,4,16,18,5,10,1,6,3,10,2,80593.75,17.39,5.17,12.75,-79.1,19.57,0.29,0.9,0.41,86.7,0.57,-3.97,7.69,2272.15,0.51,Financial,Insurance - Property & Casualty,USA,117.52,136.32,-4.58%,6381720,4.1,1.63,396.04,-14.20%,0.2864,13.10%,4.50%,4.40%,,,0.41,,2.40%,1.40%,1/25/2023 8:30,584.4,582.96,0.20%,-14.00%,-0.97%,147.00%,-3.08%,7.26%,28.43%,5.10%,3.92%,2.10%,2.7,2.81,0.026481808,-4.16%,-0.83%,8.07%,-6.95%,28.65%,43.82,-4.11%,-0.50%,95,293,320,96,469,99,389,438,122,229,13,133,62,233,45,3036
36,AIG,"American International Group, Inc.",127,9,2,1,4,7,5,7,16,10,6,3,19,20,5,13,36564.23,6.41,0.89,11.33,20.2,18.13,2.71,1.9,0.69,92,0.81,-23.6,-24.61,4840.57,1.17,Financial,Insurance - Diversified,USA,3.69,47.24,-5.88%,11532316,0.23,0.65,17.9,81.60%,15.98%,2.60%,23.00%,18.60%,,,0.63,,27.30%,18.20%,2/15/2023 16:30,744.82,729.88,0.34%,0.00%,-2.93%,123.00%,-11.12%,-12.81%,-20.98%,-25.30%,5.18%,3.07%,2.3,2.38,0.043818798,-17.93%,-21.88%,-16.39%,-28.13%,1.00%,24.1,-4.55%,-1.39%,211,31,20,83,161,110,173,391,229,150,55,473,479,113,305,2984
38,TSN,"Tyson Foods, Inc.",127,13,5,2,18,10,3,6,9,6,10,13,6,13,8,5,21059.77,10.7,1.06,3000,6.9,26.42,3.28,6.7,0.43,86.3,2.14,-4.42,-9.03,3090.49,0.75,Consumer Defensive,Farm Products,USA,8.7,58.54,0.02%,8118639,1.16,0.39,32.2,13.20%,7.50%,6.80%,12.50%,12.50%,1.8,0.7,0.4,10.50%,6.40%,4.50%,2/6/2023 8:30,356,282.91,1.20%,-0.27%,-0.76%,196.00%,2.74%,-18.81%,-32.88%,-5.96%,2.31%,1.96%,2.8,2.63,0.021182098,-1.35%,-5.74%,-17.62%,-41.19%,4.41%,41.83,-1.16%,1.20%,313,125,35,432,241,59,127,222,137,235,316,140,318,181,113,2994
42,ELV,"Elevance Health, Inc.",128,3,7,10,6,11,9,13,10,9,6,1,6,14,16,7,111290.49,12.52,3.04,18.49,0.3,12.9,1.28,5.9,0.66,92.8,0.58,-4.92,-10.95,1072.04,0.85,Healthcare,Healthcare Plans,USA,18.68,463.17,-1.14%,1743142,1.46,0.71,15.07,19.40%,12.78%,11.70%,16.70%,11.40%,,,0.62,,5.50%,3.80%,1/25/2023 8:30,238.5,236.46,0.10%,-0.95%,0.08%,129.00%,1.89%,-4.57%,-1.62%,-9.71%,2.40%,2.05%,1.8,1.63,0.021655116,-1.73%,-3.25%,-5.08%,-15.71%,5.26%,42.91,-1.13%,-0.01%,71,169,230,129,276,208,314,249,220,136,14,150,344,384,153,3047
41,MO,"Altria Group, Inc.",128,4,4,20,13,2,17,1,3,20,19,4,6,8,3,4,81147.27,8.53,1000,55.89,138.7,4.94,8.3,15.6,100,59.6,0.98,-4.89,-3.84,7513.63,0.63,Consumer Defensive,Tobacco,USA,14.21,45.32,-1.84%,32413471,3.06,3.23,20.14,-2.20%,4.64%,-0.40%,-186.00%,45.30%,0.8,0.7,,56.50%,47.50%,22.90%,2/1/2023 8:30,1792,1783.57,0.10%,0.00%,-1.43%,232.00%,-2.77%,7.88%,-11.62%,-0.85%,2.07%,1.69%,2.7,4.31,0.018976169,-3.29%,-2.00%,0.19%,-20.56%,12.32%,37.35,-2.31%,0.48%,94,81,485,312,27,427,5,70,496,459,93,147,201,66,79,3042
40,HIG,"The Hartford Financial Services Group, Inc.",128,13,2,4,2,15,8,8,15,2,5,5,16,15,11,7,21125.04,6.82,1.57,6.35,-17.8,13.74,2.59,2.5,0,93.6,1.02,-15.53,-12.62,1822.13,0.88,Financial,Insurance - Diversified,USA,12.05,65.72,-4.23%,18303417,0.95,0.94,92.25,26.30%,12.72%,5.40%,13.00%,11.50%,,,0.33,,11.00%,8.00%,2/2/2023 16:30,317.3,311.66,0.20%,-41.31%,-1.57%,175.00%,-6.38%,0.03%,-5.76%,-13.33%,3.92%,2.45%,2.1,10.05,0.032866707,-11.92%,-13.20%,-6.48%,-17.27%,9.23%,30.19,-3.20%,-1.06%,312,37,90,40,363,188,188,374,28,122,103,394,370,272,168,3049
44,TEL,TE Connectivity Ltd.,128,8,11,11,11,9,6,10,6,5,4,6,9,6,11,15,40102.74,16.11,3.44,38.63,10.3,16.34,1.82,10.6,0.37,95.5,1.17,-7.4,-0.82,1786.35,1.32,Technology,Electronic Components,Switzerland,17.6,123.23,-1.34%,3185118,1.6,2.46,50.57,11.70%,11.00%,6.00%,21.00%,16.30%,1.7,1,0.3,31.90%,15.90%,13.90%,1/25/2023 8:30,317,315.82,0.20%,-10.67%,-3.99%,207.00%,-1.04%,-0.84%,-6.19%,7.34%,2.60%,2.07%,2.4,1.78,0.024344721,-3.47%,-2.93%,0.24%,-10.86%,17.63%,40.21,-1.19%,-0.16%,191,255,253,253,222,134,250,142,109,87,137,223,150,275,371,3052
45,NEM,Newmont Corporation,128,8,14,6,17,20,5,5,20,4,12,7,1,5,3,1,37856.32,19.39,1.98,3000,-141.8,17.17,3.32,-1.1,0.32,82.3,1.23,4.04,2.25,7212,0.34,Basic Materials,Gold,USA,,48.17,5.22%,27323222,,3.18,10.08,-20.00%,,10.10%,-2.10%,-1.00%,2.2,1.6,0.31,0.457,1.70%,-3.60%,2/23/2023 8:30,797,792.44,0.10%,-10.01%,-3.12%,135.00%,14.26%,13.61%,-33.66%,2.06%,3.82%,2.63%,3,3.79,0.032177704,9.13%,-0.77%,-0.78%,-44.23%,28.62%,60.83,3.24%,1.92%,200,340,143,420,490,122,122,478,96,300,154,20,104,71,12,3072
46,MU,"Micron Technology, Inc.",128,5,20,3,16,4,1,15,7,3,12,10,10,4,2,16,62580.4,42.06,1.25,136.04,50.7,165.3,0.81,9.4,0.21,82.4,1.68,-8.38,3.79,14339.67,1.41,Technology,Semiconductors,USA,10.28,56.66,0.16%,26635700,,2.3,5.91,11.90%,,8.60%,12.60%,15.40%,3.5,2.2,0.2,0.413,25.30%,22.80%,3/28/2023 16:30,1090,1087.78,0.20%,-5.03%,-1.28%,127.00%,3.15%,7.53%,-28.88%,13.37%,3.54%,3.14%,2.3,1.86,0.034062831,-0.20%,-3.08%,-1.53%,-34.30%,16.99%,48.6,-0.35%,0.51%,117,483,58,382,88,10,358,165,72,298,249,250,89,30,401,3050
43,MCHP,Microchip Technology Incorporated,128,7,8,15,5,1,18,11,5,2,5,17,8,3,5,18,45129,12.95,7.02,17.83,251.9,4.39,1.77,12.8,0,93.3,3.4,-6.05,6.04,4676.13,1.58,Technology,Semiconductors,USA,21.81,80.71,-1.87%,8782224,1.58,5.61,156.21,44.30%,13.80%,14.90%,34.10%,11.30%,1.8,1,1.04,0.671,34.70%,25.70%,2/2/2023 16:30,549.2,538.57,2.09%,-0.21%,-2.46%,391.00%,-1.05%,24.94%,7.97%,14.89%,3.27%,2.71%,2.2,1.88,0.031346797,-1.33%,1.29%,15.34%,-8.03%,48.56%,47.99,-1.82%,-0.05%,166,180,368,124,15,439,258,105,27,126,421,183,74,118,446,3050
47,REGN,"Regeneron Pharmaceuticals, Inc.",129,4,11,11,6,18,12,19,3,3,8,6,3,6,18,1,81381.71,16.41,3.52,18.39,-46.9,9.75,0,15.7,0.12,89.5,1.15,-0.63,-0.31,601.67,0.23,Healthcare,Biotechnology,USA,19.55,747.65,-0.28%,892614,,6.69,10.51,23.80%,,15.70%,20.50%,16.60%,5.1,4.3,0.12,87.20%,38.90%,35.60%,2/3/2023 8:30,106.8,104.32,0.50%,-13.77%,-0.34%,199.00%,0.09%,5.92%,10.28%,3.63%,2.31%,2.04%,2.3,1.48,0.022697786,-1.32%,0.22%,8.41%,-6.60%,38.97%,46.35,-0.30%,0.02%,93,263,254,128,439,300,474,69,58,192,128,70,141,451,4,3064
48,TXN,Texas Instruments Incorporated,129,2,15,17,15,9,10,7,1,8,10,11,4,6,5,9,160899.41,20.82,10.93,98.95,13.8,10.97,2.82,33.7,0.6,86.7,1.78,-1.56,-0.06,5098.45,1.02,Technology,Semiconductors,USA,18.68,175.71,-0.80%,12963320,1.87,8.03,17.75,20.80%,10.00%,6.00%,60.90%,38.00%,4.7,3.8,0.56,68.80%,50.60%,43.50%,1/24/2023 16:30,907,905.72,0.21%,-0.79%,-1.35%,317.00%,2.37%,8.02%,-0.35%,6.35%,2.54%,2.13%,2.7,2.54,0.023732286,1.43%,0.26%,4.34%,-8.17%,21.63%,52.42,-1.22%,0.42%,43,362,409,365,203,251,162,2,198,228,267,81,137,107,226,3041
51,GD,General Dynamics Corporation,130,5,9,10,8,10,6,8,9,8,10,3,8,15,15,6,60392.64,14.75,3.22,28.54,5.5,15.82,2.42,6.6,0.58,86.7,0.91,-6.16,-12.4,1145.11,0.84,Industrials,Aerospace & Defense,USA,17.89,218.15,-0.86%,2413844,1.92,1.53,48.63,4.10%,9.30%,4.90%,18.90%,12.20%,1.4,1,0.51,16.80%,10.70%,8.60%,1/25/2023 8:30,273.99,273.28,0.50%,-1.95%,-0.92%,217.00%,-1.26%,-4.51%,-4.19%,-12.08%,2.62%,1.85%,2.1,2.11,0.021315609,-4.18%,-6.14%,-6.35%,-15.07%,5.17%,33.87,-0.46%,-0.41%,122,217,240,196,248,142,201,226,189,230,76,184,366,372,146,3155
52,GE,General Electric Company,130,4,17,9,7,2,1,16,19,12,17,7,1,1,3,14,98956.94,23.87,2.71,25.33,116.3,93.95,0.35,0,0.89,71.9,1.25,6.51,42.02,8141.34,1.27,Industrials,Specialty Industrial Machinery,USA,166.28,90.29,-1.83%,10184173,3.74,1.29,3.98,16.50%,44.50%,-5.10%,-0.20%,-1.00%,1.2,0.9,0.79,25.80%,-0.30%,-0.10%,1/24/2023 8:30,1093,1078.22,0.20%,0.00%,-3.25%,165.00%,-0.78%,67.91%,22.18%,38.09%,3.46%,2.71%,2,1.25,0.030568169,4.46%,9.69%,41.16%,-4.90%,93.07%,62,-1.63%,-0.20%,78,408,208,175,43,16,388,460,282,406,156,11,5,60,348,3044
49,ACGL,Arch Capital Group Ltd.,130,12,4,6,2,16,8,20,14,3,8,9,9,4,10,5,24063.94,9.4,1.91,6.39,-27.3,13.31,0,3.1,0.23,90.7,1.55,-7.11,4.69,1997.32,0.74,Financial,Insurance - Diversified,Bermuda,16.58,63.15,-4.42%,4795039,0.94,2.53,28.14,22.00%,17.60%,11.60%,12.30%,8.90%,,,0.23,,14.80%,15.10%,2/13/2023 16:30,365.87,358.48,0.90%,-3.38%,-0.11%,279.00%,-5.19%,33.57%,35.37%,0.59%,4.38%,2.47%,1.8,2.4,0.032304038,-7.79%,-3.78%,17.52%,-12.63%,53.84%,40.29,-3.51%,-0.94%,288,95,132,41,391,198,479,341,76,177,223,214,82,252,111,3100
50,DHI,"D.R. Horton, Inc.",130,10,5,4,9,4,18,14,2,4,9,19,4,2,8,18,33759.06,10.35,1.66,31.33,44.6,3.44,1.03,19.5,0.28,87.3,4.93,-1.81,11.49,2822.76,1.52,Consumer Cyclical,Residential Construction,USA,6.04,97.44,-0.65%,3042545,,1,13.03,43.20%,-9.70%,18.90%,30.50%,23.20%,,,0.18,0.309,22.00%,16.80%,1/24/2023 8:30,344.2,302.33,0.60%,-1.87%,0.09%,528.00%,3.55%,39.96%,19.21%,9.31%,3.39%,2.71%,2.3,1.08,0.028633005,4.34%,2.31%,20.84%,-6.43%,64.46%,57.37,-0.99%,0.34%,229,114,100,210,98,446,341,39,83,222,457,89,38,192,433,3091
55,PG,The Procter & Gamble Company,131,1,16,16,13,10,14,8,5,11,18,1,2,11,4,1,335668.23,22.58,7.75,58.46,5.6,8.45,2.56,11.9,0.8,65.5,0.61,2.86,-6.48,6547.17,0.39,Consumer Defensive,Household & Personal Products,USA,25.1,142.93,0.03%,16016763,4.95,4.18,48.97,9.50%,5.07%,4.30%,31.60%,18.90%,0.6,0.4,0.47,46.60%,21.60%,17.40%,1/19/2023 8:30,2365.9,2355.8,0.13%,-2.34%,-1.25%,219.00%,4.18%,3.99%,-4.56%,-5.69%,1.98%,1.54%,2.3,2.45,0.015672007,2.68%,0.52%,1.03%,-13.32%,16.98%,59.56,0.07%,-0.04%,17,393,381,317,245,336,192,120,258,441,20,31,265,81,17,3114
54,BMY,Bristol-Myers Squibb Company,131,2,3,12,6,13,19,5,10,14,14,3,9,16,3,2,141331.67,8.11,4.52,19.32,-5.4,1.72,3.43,6.4,1.27,79.4,0.81,-6.91,-13.75,8020,0.44,Healthcare,Drug Manufacturers - General,USA,22.54,66.53,-0.85%,21575035,5.55,3.06,15.27,4.50%,4.06%,17.30%,19.80%,11.80%,1.2,1.1,1.13,78.20%,21.50%,13.70%,2/2/2023 8:30,2109,2097.31,0.07%,-18.98%,-0.70%,212.00%,1.25%,-7.31%,-4.49%,-7.53%,2.17%,1.78%,2.4,2.69,0.019840673,-3.32%,-6.44%,-9.42%,-18.30%,1.92%,34.08,-1.19%,0.34%,51,71,297,137,311,458,114,235,336,337,52,207,391,61,29,3087
53,RE,"Everest Re Group, Ltd.",131,17,2,4,1,19,7,10,17,5,3,5,14,4,20,3,13497.13,6.1,1.57,3.92,-56.4,14.73,1.98,1.5,0.37,96.5,1.06,-13.08,2.7,280.71,0.62,Financial,Insurance - Reinsurance,Bermuda,22.59,334.17,-5.67%,779654,1.88,1.08,9.65,5.50%,0.12,13.60%,6.80%,10.00%,,,0.37,,9.20%,4.70%,2/8/2023 16:30,39.6,38.55,0.50%,-6.92%,0.22%,146.00%,-6.37%,17.24%,17.91%,0.88%,5.00%,2.69%,1.9,2.78,0.03764551,-10.73%,-7.71%,8.70%,-15.40%,36.63%,36.63,-5.09%,-0.60%,409,27,88,16,454,163,239,407,112,68,114,350,98,496,73,3114
62,RSG,"Republic Services, Inc.",132,8,16,12,10,8,10,12,11,14,4,1,1,8,13,4,41729.01,22.62,4.27,36.51,16.1,11.59,1.51,5.4,1.22,95.8,0.58,3.91,-3.83,1543.1,0.66,Industrials,Waste Management,USA,27.86,130.73,-2.13%,1887463,3.11,3.09,291,14.30%,8.97%,6.10%,15.90%,9.50%,0.7,0.7,1.17,39.30%,17.70%,11.00%,2/15/2023 16:30,316.5,315.2,0.12%,0.36%,-0.15%,118.00%,2.90%,-10.26%,0.54%,1.35%,2.35%,1.80%,2.2,1.22,0.018511436,0.88%,3.19%,-1.86%,-12.36%,9.20%,55.53,-2.21%,0.08%,182,396,288,238,182,237,288,258,333,80,16,22,200,315,90,3125
60,ABBV,AbbVie Inc.,132,1,8,18,6,11,19,4,8,18,17,2,2,11,4,3,268575.67,13.86,15.83,18.91,2.7,0.42,3.84,8.3,3.67,70.9,0.72,2.09,-6.45,5641.55,0.56,Healthcare,Drug Manufacturers - General,USA,23.26,154.22,-0.70%,42755394,,4.63,29.1,13.30%,-2.50%,15.50%,73.40%,20.50%,1,0.8,3.43,71.50%,31.20%,20.30%,2/9/2023 8:30,1771,1766.52,0.12%,-12.96%,0.10%,225.00%,3.01%,8.22%,-1.17%,-4.57%,2.26%,1.96%,2.4,7.58,0.020295681,1.05%,1.58%,3.45%,-12.33%,15.01%,54.54,-1.00%,0.31%,21,199,432,135,264,470,92,182,430,414,39,37,264,96,60,3135
57,BK,The Bank of New York Mellon Corporation,132,9,3,2,1,16,13,5,18,11,10,2,18,10,4,10,34546.86,7.84,0.96,2.75,-30.1,9.01,3.48,0.5,0.86,85.5,0.77,-17.75,-5.25,5553.88,1.08,Financial,Asset Management,USA,14.68,42.58,-4.10%,11172164,1.63,4.85,0.23,-0.90%,0.0901,10.20%,6.60%,4.00%,,,0.86,,48.70%,33.20%,1/13/2023 8:30,812.16,797.48,0.10%,-4.36%,-0.02%,111.00%,-10.00%,-4.19%,-17.97%,-6.46%,3.44%,2.34%,2.2,2.01,0.034288398,-13.27%,-14.02%,-4.40%,-20.60%,17.56%,26.7,-2.70%,-1.44%,224,61,29,6,401,319,111,449,271,249,47,430,236,101,252,3186
61,CRM,"Salesforce, Inc.",132,2,15,10,9,19,3,17,19,3,14,4,1,1,2,13,190763.36,20.89,3.12,30.22,-85.9,24.23,0,0.2,0.18,79.5,0.95,8.04,37.18,9348.56,1.2,Technology,Software - Application,USA,897.33,184.85,-1.31%,10490195,49.83,6.08,15.25,-20.60%,18.01%,24.40%,0.40%,0.10%,1,1,0.16,0.733,1.70%,0.70%,3/1/2023 16:30,984,967.51,0.10%,-27.31%,-0.91%,98.00%,6.74%,19.43%,-10.08%,39.41%,3.05%,2.62%,2.1,1.12,0.031322694,6.17%,12.19%,14.61%,-16.79%,46.31%,62.48,-0.64%,-0.67%,33,365,235,207,472,70,416,457,66,335,88,9,7,48,322,3130
58,DOW,Dow Inc.,132,9,5,5,2,16,2,2,8,10,18,10,17,7,5,16,36215.48,10.28,1.71,6.63,-25.1,48.43,5.6,7.4,0.74,65.6,1.59,-16.3,-2.61,4997.32,1.34,Basic Materials,Chemicals,USA,8.01,50.02,-1.75%,11630129,,0.64,9.32,39.60%,-2.61%,5.40%,23.80%,11.60%,1.8,1.2,0.71,0.151,9.90%,8.00%,1/26/2023 8:30,709.3,702.78,0.10%,0.06%,-4.46%,223.00%,-7.16%,6.63%,-16.13%,-0.73%,3.04%,2.39%,2.9,2.33,0.030187925,-10.59%,-12.61%,-5.09%,-30.39%,16.57%,23.93,-1.19%,-0.57%,213,112,111,45,385,27,27,196,243,440,230,410,176,109,381,3105
59,KHC,The Kraft Heinz Company,132,7,8,1,18,1,17,3,15,6,15,14,8,11,4,4,45914.62,13.11,0.95,3000,204.4,5.36,4.25,2.6,0.41,78.3,2.24,-6.23,-6.3,6717.97,0.7,Consumer Defensive,Packaged Foods,USA,19.66,37.63,-1.44%,11362448,8.76,1.73,44.15,-9.80%,2.24%,0.30%,4.80%,4.50%,0.9,0.5,0.4,31.10%,13.80%,8.90%,2/15/2023 8:30,1226,781.63,0.40%,-5.39%,2.85%,261.00%,-0.82%,8.73%,-0.13%,-7.57%,1.86%,1.62%,2.7,1.69,0.018070688,-3.21%,-5.65%,-1.24%,-16.14%,14.97%,33.68,-0.90%,-0.55%,163,187,26,451,20,419,66,369,128,354,328,187,261,79,101,3139
56,MOS,The Mosaic Company,132,16,2,3,2,2,20,10,4,4,8,14,14,9,6,18,15521.45,7.19,1.22,6.23,135.5,-16.75,1.86,15.2,0.3,90.6,2.26,-12.7,-4.61,4221.99,1.53,Basic Materials,Agricultural Inputs,USA,4.31,43.09,-3.28%,5711339,,0.81,21.11,58.70%,,20.90%,30.50%,22.70%,1.2,0.5,0.2,30.10%,25.00%,18.70%,2/22/2023 16:30,340.1,333.12,0.29%,0.00%,-1.76%,178.00%,-11.74%,-19.20%,-24.76%,-1.26%,4.54%,3.95%,2.8,1.35,0.048503133,-15.68%,-12.52%,-14.33%,-45.36%,7.51%,27.83,-2.29%,-1.01%,381,44,56,38,30,493,244,80,92,179,330,342,222,127,436,3094
68,LIN,Linde plc,133,2,16,11,12,9,12,12,11,6,10,5,3,8,9,7,164739.35,22.37,4.08,49.22,12.4,10.3,1.54,5.3,0.45,85.8,1.1,-0.61,-3.37,2530.81,0.85,Basic Materials,Specialty Chemicals,United Kingdom,40.12,330.49,-2.31%,5697999,3.96,4.94,30.31,7.70%,10.14%,24.00%,10.30%,6.80%,0.8,0.7,0.3,41.70%,16.10%,12.40%,2/7/2023 8:30,493.71,491.6,0.10%,-14.33%,0.60%,214.00%,-3.24%,16.82%,8.52%,1.32%,2.47%,2.29%,1.9,2.25,0.026899452,-3.33%,-0.80%,6.80%,-8.89%,25.92%,44.01,-1.58%,-0.74%,41,390,275,293,215,282,280,262,142,242,125,69,192,209,159,3176
67,CME,CME Group Inc.,133,5,15,8,16,11,18,9,17,3,9,5,3,2,11,1,67971.97,21.16,2.48,204.24,1.5,4.46,2.37,1.4,0.13,88.2,1.13,-1.23,9.16,1841.51,0.42,Financial,Financial Data & Stock Exchanges,USA,25.14,185.98,-0.66%,5039454,6.41,13.54,24.14,-8.70%,3.92%,6.60%,9.60%,7.30%,1,1,0.13,,0.601,0.529,2/8/2023 8:30,358.89,358.1,0.20%,7.55%,0.49%,221.00%,6.48%,0.09%,-21.10%,10.60%,3.32%,2.06%,2.4,2.74,0.022636843,0.86%,3.25%,1.83%,-24.23%,14.62%,55.44,-0.66%,0.00%,109,370,191,400,270,437,204,410,59,213,126,75,51,269,23,3207
65,TRV,"The Travelers Companies, Inc.",133,8,5,5,2,15,5,9,15,4,11,8,13,15,14,4,37918.94,9.84,1.78,6.78,-18.8,16.89,2.25,2.4,0.34,85.1,1.37,-10.9,-11.58,1374.33,0.64,Financial,Insurance - Property & Casualty,USA,14.04,165.03,-4.17%,4491911,1.59,1.03,47.46,8.60%,8.83%,5.00%,12.60%,11.10%,,,0.33,,10.10%,7.60%,1/24/2023 8:30,233.1,230.2,0.20%,-43.67%,-0.71%,229.00%,-6.06%,0.53%,-7.95%,-11.98%,3.30%,2.13%,2.7,3.27,0.027449555,-8.47%,-10.72%,-5.41%,-15.16%,10.28%,29.52,-3.01%,-1.20%,199,104,118,46,366,125,217,376,99,257,187,306,353,340,84,3177
66,ATVI,"Activision Blizzard, Inc.",133,5,14,10,8,18,15,15,10,3,12,12,2,4,4,1,62267.82,19.02,3.22,29.25,-44.3,8.01,0.6,5.9,0.19,83.1,1.96,1.66,2.53,5831.43,0.4,Communication Services,Electronic Gaming & Multimedia,USA,41.18,78.99,-1.10%,9407997,3.5,8.27,5.12,10.10%,11.77%,1.40%,8.20%,6.30%,4.1,4.1,0.19,70.50%,22.20%,20.10%,2/6/2023 16:30,785,775.89,0.10%,-1.11%,1.10%,260.00%,1.31%,2.81%,-0.16%,3.19%,1.70%,1.41%,2,1.61,0.016584378,1.27%,3.01%,3.33%,-3.08%,11.35%,56.42,-1.52%,0.43%,118,332,239,201,435,353,377,250,69,281,289,42,100,95,20,3201
63,MRO,Marathon Oil Corporation,133,17,1,2,1,1,3,10,2,7,14,16,18,19,2,20,13688.42,4.84,1.19,3.64,338,24.73,1.89,19.5,0.52,79.3,2.99,-18.68,-22.82,10086.97,2.42,Energy,Oil & Gas E&P,USA,4.09,21.2,-3.68%,21497322,0.17,1.7,40.98,48.30%,23.93%,11.40%,31.80%,21.80%,0.7,0.7,0.49,91.50%,48.90%,44.70%,2/15/2023 16:30,637,626.67,0.20%,-32.07%,-5.50%,186.00%,-11.56%,-20.90%,-1.81%,-21.68%,5.82%,4.01%,2.3,2.13,0.053773585,-15.02%,-19.04%,-19.73%,-36.56%,9.17%,29.03,-3.24%,-0.45%,405,12,51,12,7,65,243,41,169,339,399,434,470,43,490,3180
64,VLO,Valero Energy Corporation,133,7,3,6,1,15,20,6,2,7,12,17,9,3,6,19,46945.19,7.72,2.04,4.28,-19.3,-30.29,3.23,18.7,0.49,82.5,3.07,-7.33,5.55,3845.51,1.65,Energy,Oil & Gas Refining & Marketing,USA,4.34,126.37,-0.63%,13800251,,0.27,9.66,42.50%,,13.40%,53.90%,34.30%,1.4,1,0.45,9.50%,8.80%,6.50%,1/26/2023 8:30,380,368.41,0.20%,-5.03%,-1.42%,294.00%,-4.38%,20.17%,48.78%,-0.39%,4.19%,3.54%,1.9,3.59,0.042335997,-5.10%,-6.38%,2.87%,-15.97%,46.92%,41.13,-0.66%,0.03%,157,54,151,18,369,499,132,45,152,295,405,218,75,141,463,3174
